selected_oewn_synset	surface	surface_key	mean_frequency	max_frequency	nonzero_years	year_start	year_end	corpus	smoothing	case_insensitive	query_url	status
oewn-13106624-n	harvest	harvest	1.37581598032e-05	1.88578731623e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13132263-n	stump	stump	2.68281037353e-06	3.0738685619e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13132263-n	tree stump	tree stump	1.71853263072e-07	2.3192937439e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13133423-n	bush	bush	2.84267197852e-05	4.3870252055e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13133423-n	shrub	shrub	2.2597550787e-06	3.07782748779e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13165571-n	grape vine	grape vine	3.83696959879e-08	5.14625190726e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=l%2Cpipefitting%2Cpipe+fitting%2Cfilename%2Cfile+name%2Cseasnail%2Csea+snail%2Cwheatfield%2Cwheat+field%2Cdeathrate%2Cdeath+rate%2Cgrapevine%2Cgrape+vine%2Coilrig%2Coil+rig%2Csweet+pea%2Csweetpea%2Cannex%2Cannexe%2Cbluestem%2Cblue+stem%2Ccartouche%2Ccartouch%2Ccontainer+ship%2Ccontainership%2Cdry+dock%2Cdrydock%2Cfolk+song%2Cfolksong%2Cgold+threads%2Cthreads%2Cthread%2Cyarn%2Chind+limb%2Chindlimb%2Chot+pot%2Chotpot%2Cpaddlewheel%2Cpaddle+wheel%2Cpreu%C3%9Fen&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13165571-n	grapevine	grapevine	8.95718014238e-07	1.065482607e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=l%2Cpipefitting%2Cpipe+fitting%2Cfilename%2Cfile+name%2Cseasnail%2Csea+snail%2Cwheatfield%2Cwheat+field%2Cdeathrate%2Cdeath+rate%2Cgrapevine%2Cgrape+vine%2Coilrig%2Coil+rig%2Csweet+pea%2Csweetpea%2Cannex%2Cannexe%2Cbluestem%2Cblue+stem%2Ccartouche%2Ccartouch%2Ccontainer+ship%2Ccontainership%2Cdry+dock%2Cdrydock%2Cfolk+song%2Cfolksong%2Cgold+threads%2Cthreads%2Cthread%2Cyarn%2Chind+limb%2Chindlimb%2Chot+pot%2Chotpot%2Cpaddlewheel%2Cpaddle+wheel%2Cpreu%C3%9Fen&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13170289-n	black pepper	black pepper	2.4054596178e-06	3.65975742585e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13170289-n	pepper	pepper	1.50257595256e-05	2.01344991635e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13173519-n	foliage	foliage	4.13559924094e-06	4.85835641668e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13173519-n	leaf	leaf	1.87955542484e-05	2.36249211821e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13184889-n	branchlet	branchlet	2.08502616187e-08	4.39631845789e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13184889-n	sprig	sprig	5.05991104849e-07	6.82401874563e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13184889-n	twig	twig	1.28202578853e-06	1.58759767331e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13265007-n	belongings	belongings	3.26716644631e-06	4.25821530601e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13265007-n	property	property	0.000163095261092	0.000230731504573	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13269292-n	lease	lease	1.75355578098e-05	2.75864743472e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13269292-n	letting	letting	1.95043604316e-05	2.86213444338e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13406389-n	boodle	boodle	5.94113156159e-08	1.13070285111e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13406389-n	clams	clams	1.16784947753e-06	1.5596617585e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=loofa%2Cloofah%2Ciris%2Cfleur-de-lis%2Cleek%2Cscallion%2Cchives%2Cchive%2Ccoco%2Ccoconut+tree%2Csesame%2Cbenny%2Ccayenne%2Ccayenne+pepper%2Cchili+pepper%2Cchilli+pepper%2Cjalapeno%2Ccamellia%2Ccamelia%2Ccoriander%2Ccilantro%2Ccrop%2Charvest%2Cstump%2Ctree+stump%2Cshrub%2Cbush%2Cpepper%2Cblack+pepper%2Cleaf%2Cfoliage%2Cbranchlet%2Ctwig%2Csprig%2Cproperty%2Cbelongings%2Clease%2Cletting%2Cboodle%2Cclams&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13406389-n	kale	kale	1.40737462967e-06	2.6863541403e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13417070-n	dollar	dollar	2.27490449454e-05	2.87736813835e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13417070-n	dollar bill	dollar bill	7.19710021525e-07	9.27655732331e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13460563-n	bloom	bloom	7.35340663075e-06	8.14090450594e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13460563-n	blooming	blooming	1.70021791558e-06	2.38003319009e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13460743-n	blossoming	blossoming	8.28494876555e-07	1.09225601896e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13460743-n	flowering	flowering	4.60852146639e-06	6.17617501477e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13496741-n	erosion	erosion	1.07161906005e-05	1.55303947044e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13496741-n	wearing	wearing	3.25553356414e-05	4.50522364001e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13510240-n	growing	growing	7.33644202859e-05	7.71729817942e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13510240-n	growth	growth	0.000157022779054	0.000198372727184	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13618687-n	number 1	number 1	1.19028546193e-06	1.76000511037e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13618687-n	number one	number one	3.74731495984e-06	4.30485531644e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13641045-n	gal	gal	4.13838246117e-06	4.52501414484e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13641045-n	gallon	gallon	3.28649906222e-06	4.08583354609e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=kale%2Cdollar%2Cdollar+bill%2Cblooming%2Cbloom%2Cblossoming%2Cflowering%2Cerosion%2Cwearing%2Cgrowth%2Cgrowing%2Cnumber+one%2Cnumber+1%2Cgallon%2Cgal%2Cliter%2Cl%2Chp%2Ch.p.%2Cmeter%2Cmetre%2Cm%2Cone-half%2Chalf%2Cnothing%2Czero%2Czip%2Ctwo%2C2%2Cii%2Cthree%2C3%2Ciii%2Ctrio%2Ctrinity%2Ctrey%2Cfour%2C4%2Civ%2Cfive&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-13642699-n	fluid ounce	fluid ounce	4.3737056624e-08	6.13348817013e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=eggcup%2Cegg+cup%2Cfluidounce%2Cfluid+ounce%2Cpantie%2Cpanty%2Crose+hip%2Crosehip%2Cwater+bird%2Cwaterbird&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
